name,time,hex,type,ZTMD200星上时间/秒,ZTMD201-热复位计数,ZTMD202-整星指令接收计数(X通道）,ZTMD203-整星指令执行计数,ZTMD204-星务自主请求切机计数（机动故障）,ZTMD204-星务自主请求切机计数（采集故障）,ZTMD205-能源安全切机计数,ZTMD205-能源最小模式切机计数,ZTMD206-备用,ZTMD207-上注指令码编号,ZTMD208-整星能源状态,ZTMD208-转姿控能源安全标志,ZTMD208-整星能源模式,ZTMD209-主测控状态,ZTMD209-备测控状态,ZTMD209-主GNSS状态,ZTMD209-备GNSS状态,ZTMD210-主DCS状态,ZTMD210-备DCS状态,ZTMD210-主VDES状态,ZTMD210-备VDES状态,ZTMD210-ADSB工作状态,ZTMD210-扩展板工作状态,ZTMD211-星务主备状态,ZTMD211-星务执行放电开关,ZTMD211-星务执行星箭分离禁能,ZTMD211-帆板状态1,ZTMD211-帆板状态2,ZTMD211-是否发生过能源安全,ZTMD211-GNSS捕获状态,ZTMD211-整星采集健康状态,ZTMD212-整星工作模式,ZTMD212-扩展板状态,ZTMD212-主DCS供电状态,ZTMD212-备DCS供电状态,ZTMD212-主VDES供电状态,ZTMD212-备VDES供电状态,ZTMD212-ADS-B供电状态,ZTMD213-程序使用状态,ZTMD213-执行姿控请求切机计数,ZTMD214-母线电压,ZTMD215-母线电流,ZTMD216-太阳电池阵1电流,ZTMD217-太阳电池阵2电流,ZTMD218-太阳电池阵3电流,ZTMD219-太阳电池阵4电流,ZTMD220-太阳电池阵1电压,ZTMD221-太阳电池阵2电压,ZTMD222-太阳电池阵3电压,ZTMD223-太阳电池阵4电压,ZTMD224-蓄电池组电压,ZTMD225-蓄电池组充放电流,ZTMD226-主GNSS供电状态,ZTMD226-备GNSS供电状态,ZTMD226-主测控供电状态,ZTMD226-备测控供电状态,ZTMD226-主磁强计供电状态,ZTMD226-备磁强计供电状态,ZTMD226-太敏供电状态,ZTMD226-磁力矩器供电状态,ZTMD227-星敏A供电状态,ZTMD227-星敏B供电状态,ZTMD227-主陀螺供电状态,ZTMD227-备陀螺供电状态,ZTMD227-X轮供电状态,ZTMD227-Y轮供电状态,ZTMD227-Z轮供电状态,ZTMD227-S轮供电状态,ZTMD228-备用,ZTMD229-卫星健康监控标志（姿控）,ZTMD230-奇异标志位,ZTMD231-姿控分支标志位,ZTMD232-姿态角X,ZTMD233-姿态角Y,ZTMD234-姿态角Z,ZTMD235-角速度X,ZTMD236-角速度Y,ZTMD237-角速度Z,ZTMD238-角速度确定模式,ZTMD238-姿态确定模式,ZTMD239-X轮数据状态标志,ZTMD239-Y轮数据状态标志,ZTMD041-Z轮数据状态标志,ZTMD240-S轮数据状态标志,ZTMD241-主陀螺数据状态标志,ZTMD241-备陀螺数据状态标志,ZTMD242 -星敏A数据状态标志,ZTMD242 -星敏B数据状态标志,ZTMD243 -太敏数据状态标志,ZTMD243 -磁强计数据状态标志,ZTMD244 -IMUA加电状态,ZTMD244 -磁强计状态,ZTMD244 -太敏状态,ZTMD244 -IMUB加电状态,ZTMD245 -星敏A状态,ZTMD245 -星敏B状态,ZTMD245 -主陀螺状态,ZTMD245 -备陀螺状态,ZTMD246 -动量轮X状态,ZTMD246 -动量轮Y状态,ZTMD246 -动量轮Z状态,ZTMD246 -动量轮S状态,ZTMD247-进入掩星载荷区标志,ZTMD247-凝视启动标志,ZTMD247-进载荷工作区标志,ZTMD247-请求 GNSS开机标志,ZTMD247-是否光照区,ZTMD247-姿态机动完成,ZTMD247-星敏使用优先级,ZTMD247-GNSS判后标志,ZTMD248-GNSS工作状态,ZTMD249-主定位模式,ZTMD250-主测控接收,ZTMD250-主测控发射,ZTMD250-主数传接收,ZTMD250-主数传发射,ZTMD250-主数传上注,ZTMD250-主数传下传,ZTMD250-主CANA/B总线标示,ZTMD250-备用,ZTMD251-主测控功率遥测,ZTMD252-主数传功率遥测,ZTMD253-主AGC遥测,ZTMD254-主遥控上行遥控C/N0,ZTMD255-主遥控通道位同步锁定指示,ZTMD255-主遥控通道伪码锁定指示,ZTMD255-主遥控通道载波锁定指示,ZTMD255-备用,ZTMD255-主数传上传通道载波同步锁定指示）,ZTMD255-主数传上传通道位同步锁定指示,ZTMD255-主数传上传通道译码锁定指示,ZTMD255-主数传上传通道帧锁定指示,ZTMD256-主遥控注数发送计数,ZTMD257-主数传上注C/N0,ZTMD258-备测控接收,ZTMD258-备测控发射,ZTMD258-备数传接收,ZTMD258-备数传发射,ZTMD258-备数传上注,ZTMD258-备数传下传,ZTMD258-备CAN-A/B总线标示,ZTMD258-备用,ZTMD259-备测控功率遥测,ZTMD260-备数传功率遥测,ZTMD261-备AGC遥测,ZTMD262-备遥控上行遥控C/N0,ZTMD263-备遥控通道位同步锁定指示,ZTMD263-备遥控通道伪码锁定指示,ZTMD263-备遥控通道载波锁定指示,ZTMD263-备用,ZTMD263-备数传上传通道载波同步锁定指示,ZTMD263-备数传上传通道位同步锁定指示,ZTMD263-备数传上传通道译码锁定指示,ZTMD263-备数传上传通道帧锁定指示,ZTMD264-备遥控注数发送计数,ZTMD265-备数传上注C/N0,ZTMD266-设备传输编号,ZTMD267-传输遥测1,ZTMD268-传输遥测2,ZTMD269-传输遥测3
0x0826,1730844942795000000,03ff0ce11f0e000c0c00000003010100160000fbab3308b6407b7f03028f0000000e0282bbdd00520029000000000031000000000000a89a9a2faa0480010073abe00600c0c4016eabe00c000f361300,0,3.27304369972512e+17,0,12,12,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.52713916015625,2.779,2.3680195312500003,2.36947265625,0.18548828125,0.0896640625,30.72265625,0.0,0.0,0.0,29.629439635497913,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,1,0,115,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,6,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,196,1,110,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,12,0,15,54,19,0
0x0826,1730844946795000000,03ff0ce11f12000c0c00000003010100160000fbab3308b4417b7f03028e0000000dfe82bbdd00520029000000000031000000000000a89a9a2faa0480000072ace00600c0c0006baae00c0000361200,0,3.27304376031456e+17,0,12,12,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.5009013671875,2.821890625,2.3680195312500003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.59674198950182,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,114,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,6,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,192,0,107,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,12,0,0,54,18,0
0x0826,1730844950795000000,03ff0ce11f16000d0d00000003181800160000fbab3308af417b7f03028e0000000dfa82bbdd00510029000000000031000000000000a89a9a2faa0480000074abe00700c4c7006eabe00d0001000000,0,3.273043820904e+17,0,13,13,0,0,0,0,0,0x03181800,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.821890625,2.3680195312500003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.564044343505724,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,81,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,116,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,7,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,199,0,110,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,13,0,1,0,0,0
0x0826,1730844954795000000,03ff0ce11f1a000d0d00000003181800160000fbab3308af407a7e03028e0000000dfa82bbdd00520029000000000031000000000000a89a9a2faa0480000074ace00700c4c5006fabe00d0002802400,0,3.27304388149344e+17,0,13,13,0,0,0,0,0,0x03181800,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.779,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.564044343505724,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,116,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,7,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,197,0,111,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,13,0,2,128,36,0
0x0826,1730844958795000000,03ff0ce11f1e000d0d00000003181800160000fbab3308ae407a7f03028e0000000e0082bbdd00520029000000000031000000000000a89a9a2faa0480000076abe00700c4be0070abe00d0003804000,0,3.27304394208288e+17,0,13,13,0,0,0,0,0,0x03181800,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.422187988281248,2.779,2.3495234375000003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.613090812499866,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,118,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,7,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,190,0,112,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,13,0,3,128,64,0
0x0826,1730844962795000000,03ff0ce11f22000d0d00000003181800160000fbab3308aa407a7f03028e0000000e0082bbdd00510029000000000031000000000000a89a9a2faa0480000076ade00700c4c30071ace00e0004370000,0,3.27304400267232e+17,0,13,13,0,0,0,0,0,0x03181800,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.369712402343747,2.779,2.3495234375000003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.613090812499866,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,81,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,118,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,7,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,195,0,113,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,14,0,4,55,0,0
0x0826,1730844966795000000,03ff0ce11f26000e0e000000010b0b00160000fbab3308af427a7f03028e0400000dfb82bbdd00520029000000000031000000000000a89a9a2faa0480000076ace00800c4c40072ace00e0005370000,0,3.27304406326176e+17,0,14,14,0,0,0,0,0,0x010b0b00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.86478125,2.3495234375000003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.859375,0.0,0.0,29.572218755004748,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,118,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,8,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,196,0,114,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,14,0,5,55,0,0
0x0826,1730844970795000000,03ff0ce11f2a000e0e000000010b0b00160000fbab3308b1407a7f03028e0000000dfc82bbdd00520029000000000031000000000000a89a9a2faa0480000075aae00800c4c10072ace00e0006363600,0,3.2730441238512e+17,0,14,14,0,0,0,0,0,0x010b0b00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.461544677734373,2.779,2.3495234375000003,2.36947265625,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.58039316650377,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,117,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,8,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,193,0,114,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,14,0,6,54,54,0
0x0826,1730844974795000000,03ff0ce11f2e000f0f00000018171700160000fbab3308af407a7e03028e0300000dfc82bbdd00510029000000000031000000000000a89a9a2faa0480000076abe00800c4c70174ace00f0007003737,0,3.27304418444064e+17,0,15,15,0,0,0,0,0,0x18171700,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.779,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.64453125,0.0,0.0,29.58039316650377,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,81,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,118,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,8,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,199,1,116,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,15,0,7,0,55,55
0x0826,1730844978795000000,03ff0ce11f32000f0f00000018171700160000fbab3308ab417a7e03028e0400000dfa82bbdd00520029000000000031000000000000a89a9a2faa0480000078ade00900c4c00178aee00f0008000000,0,3.27304424503008e+17,0,15,15,0,0,0,0,0,0x18171700,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.382831298828123,2.821890625,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.859375,0.0,0.0,29.564044343505724,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,120,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,9,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,192,1,120,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,15,0,8,0,0,0
0x0826,1730844982795000000,03ff0ce11f36000f0f00000018171700160000fbab3308af417a7e03028e0300000dfa82bbdd00520029000000000031000000000000a89a9a2faa048000007aace00900c4bf017baee00f0009393900,0,3.27304430561952e+17,0,15,15,0,0,0,0,0,0x18171700,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.821890625,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.64453125,0.0,0.0,29.564044343505724,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,122,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,9,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,191,1,123,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,15,0,9,57,57,0
0x0826,1730844986795000000,03ff0ce11f3a00101000000018313100160000fbab3308af407a7e03028f0400000dfd82bbdd00510029000000000031000000000000a89a9a2faa048000007caee00a00c4bf017cade010000a390000,0,3.27304436620896e+17,0,16,16,0,0,0,0,0,0x18313100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.435306884765623,2.779,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.72265625,0.859375,0.0,0.0,29.588567578002795,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,81,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,124,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,10,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,191,1,124,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,16,0,10,57,0,0
0x0826,1730844990795000000,03ff0ce11f3e00101000000018313100160000fbab3308ae407a7e03028e0000000dff82bbdd00520029000000000031000000000000a89a9a2faa048000007bace00a00c4bc007aaee010000b000000,0,3.2730444267984e+17,0,16,16,0,0,0,0,0,0x18313100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.422187988281248,2.779,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.0,0.0,0.0,29.604916401000843,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,123,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,10,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,188,0,122,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,16,0,11,0,0,0
0x0826,1730844994795000000,03ff0ce11f42001111000000182c2c00160000fbab3308b3417a7e03028f0500000dfc82bbdd00520029000000000031000000000000a89a9a2faa048000007caee00a00c4c5007baee011000c802100,0,3.27304448738784e+17,0,17,17,0,0,0,0,0,0x182c2c00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.487782470703124,2.821890625,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.72265625,1.07421875,0.0,0.0,29.58039316650377,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,82,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,124,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,10,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,197,0,123,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,17,0,12,128,33,0
0x0826,1730844998795000000,03ff0ce11f46001111000000182c2c00160000fbab3308ad407a7e03028e0100000e0082bbdd00510029000000000031000000000000a89a9a2faa048000007eabe00b00c4c0017eafe011000d000000,0,3.27304454797728e+17,0,17,17,0,0,0,0,0,0x182c2c00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,加电,断电,加电,加电,3,3,29.409069091796873,2.779,2.3495234375000003,2.3514453125,0.18548828125,0.0896640625,30.5078125,0.21484375,0.0,0.0,29.613090812499866,-0.31001562499999835,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,81,0,41,0.0,0.0,0.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,断电正常,加电正常,加电正常,加电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,126,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,11,0,开,开,关,关,低速（256K）,高速（20M）,A总线,0,192,1,126,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,17,0,13,0,0,0
