name,time,hex,type,ZTMK201-星敏A测量系原始数据q0,ZTMK202-星敏A测量系原始数据q1,ZTMK203-星敏A测量系原始数据q2,ZTMK204-星敏A测量系原始数据q3,ZTMK205-星敏B测量系原始数据q0,ZTMK206-星敏B测量系原始数据q1,ZTMK207-星敏B测量系原始数据q2,ZTMK208-星敏B测量系原始数据q3,ZTMK209-太敏测量系tanalfa,ZTMK210-太敏测量系tanbeta,ZTMK211-IMU卫星本体系角速度X,ZTMK212-IMU卫星本体系角速度Y,ZTMK213-IMU卫星本体系角速度Z,ZTMK214-X轮驱动指令转速,ZTMK215-Y轮驱动指令转速,ZTMK216-Z轮驱动指令转速,ZTMK217-S轮驱动指令转速,ZTMK218-太阳矢量与帆板中间的夹角,ZTMK219-磁强计陀螺EKF定角速度的误差,ZTMK220-星敏A与地球夹角,ZTMK221-星敏A与太阳夹角,ZTMK222-星敏B与地球夹角,ZTMK223-星敏B与太阳夹角,ZTMK224-星敏AB之间定姿误差,ZTMK225-双矢量定姿和星敏间误差,ZTMK226-磁强计陀螺EKF定姿的误差,ZTMK227-太敏测量与计算矢量夹角,ZTMK228-磁强计测量和计算矢量夹角,ZTMK229-HMR2300卫星本体系磁场强度X,ZTMK230-HMR2300卫星本体系磁场强度Y,ZTMK231-HMR2300卫星本体系磁场强度Z,ZTMK232-IMU卫星本体系磁场强度X,ZTMK233-IMU卫星本体系磁场强度Y,ZTMK234-IMU卫星本体系磁场强度Z,ZTMK235-推力器上注轨控时间长度,ZTMK236-星敏A识别星个数,ZTMK237-星敏A观测星个数,ZTMK238-星敏A图像灰度均值,ZTMK239-星敏A温度,ZTMK240-星敏B识别星个数,ZTMK241-星敏B观测星个数,ZTMK242-星敏B图像灰度均值,ZTMK243-星敏B温度,ZTMK244-系统初始化原因,ZTMK245-日历秒
0x090F,1730845035796000000,03ff3f17ba8abf1defc4bea1cb5b3ed202a93f598165bdba56db3caf41263f04df1e3f1bbcc13cae483ebc26885b3c1d98a33b858d57c50325f844d73fd300000000c52f31a241faa3503c69eda536b31bdd36ac2b1c001300c20a39002201012eb6ffa147dd354cf8aa41e90000071e16ff153f0708000e,0,0.592690110206604,-0.6169397830963135,-0.316004604101181,0.410176545381546,0.8496306538581848,-0.0909859761595726,0.0213933698832988,0.5190294981002808,0.6083489060401917,0.0212746821343898,-0.0101643456146121,0.0096189109608531,0.0040756869129836,-2098.373046875,1721.9945068359375,0.0,-2803.10205078125,31.329742431640625,0.0142778502777218,140.03,71.33,139.96,110.36,0.19,1.94,26.17,0.34,2.57,23916.0,-190.0,36794.0,27288.0,-3756.0,33746.0,0,7,30,22,255,21,63,7,8,0,14
0x090F,1730845036796000000,03ff3f17d041bf1dd9fdbea1af2f3ed21b133f59859bbdb95aa43cb18c4c3f04dcf93f1bbfb33cb2704bbc3170e23c193ba03b79a6a5c502b57944d69e8e00000000c52feee941faa8b13c6a0f4936b31bdf36ac2b1e001300ca0a340022010a2eb6ffa147d3357af89d41c90000071716ff153e0708000f,0,0.5930214524269104,-0.6166074872016907,-0.3157896697521209,0.4103628098964691,0.8496949076652527,-0.090504914522171,0.0216733440756797,0.5189967751502991,0.6083938479423523,0.0217820610851049,-0.0108301360160112,0.0093525946140289,0.0038093712646514,-2091.342041015625,1716.954833984375,0.0,-2814.931884765625,31.332368850708008,0.0142858708277344,140.03,71.35000000000001,139.96,110.38,0.19,2.02,26.12,0.34,2.66,23916.0,-190.0,36774.0,27380.0,-3782.0,33682.0,0,7,23,22,255,21,62,7,8,0,15
0x090F,1730845037796000000,03ff3f17e6fdbf1dc374bea194893ed2318c3f59871abdb860483cb3c4643f04df393f1bbf163cb76915bc222b583c14de9d3b858d57c502924744d66eca00000000c52fcd6f41faa9c83c6a309036b31be136ac2b20001300c60a2e002201062e9bff9d47f8354cf89d41dc0000071916ff153e07080010,0,0.5933683514595032,-0.6162636280059814,-0.3155863583087921,0.4105342626571655,0.8497177362442017,-0.0900273919105529,0.0219442322850227,0.5190311074256897,0.6083844900131226,0.0223889742046594,-0.0098980292677879,0.0090862782672047,0.0040756869129836,-2089.142333984375,1715.462158203125,0.0,-2812.839599609375,31.33290100097656,0.0142938047647476,140.03,71.37,139.96,110.4,0.19,1.98,26.06,0.34,2.62,23862.0,-198.0,36848.0,27288.0,-3782.0,33720.0,0,7,25,22,255,21,62,7,8,0,16
0x090F,1730845038796000000,03ff3f17fce5bf1dae24bea172933ed24c453f598ad7bdb766283cb635523f04ddae3f1bba353cbdfad0bc26885b3c14de9d3b858d57c502c13644d6680a00000000c5307cc341faa5fd3c6a529536b31be436ac2b23001300ca0a280022010c2e9bff90480c35a1f8a341880000071916ff153e07080011,0,0.5937026143074036,-0.6159384250640869,-0.3153272569179535,0.4107381403446197,0.8497747778892517,-0.0895503163337707,0.022242221981287,0.5190075635910034,0.6083100438117981,0.0231908857822418,-0.0101643456146121,0.0090862782672047,0.0040756869129836,-2092.07568359375,1715.251220703125,0.0,-2823.797607421875,31.3310489654541,0.0143019156530499,140.03,71.4,139.96,110.43,0.19,2.02,26.0,0.34,2.68,23862.0,-224.0,36888.0,27458.0,-3770.0,33552.0,0,7,25,22,255,21,62,7,8,0,17
0x090F,1730845039796000000,03ff3f1813e8bf1d97b8bea151e83ed266033f598e8bbdb666423cb8a76a3f04dc473f1bbeb23cc17ea9bc2ae55e3c14de9d3b8e475dc502c57f44d6fc5d00000000c530fca841faad403c6a74a936b31be636ac2b25001300ca0a230021010d2e94ff8d482d3580f89641af0000071a16ff143e07080012,0,0.5940537452697754,-0.6155962944030762,-0.3150780200958252,0.4109345376491546,0.8498312830924988,-0.0890622287988662,0.0225407667458057,0.518986165523529,0.608378529548645,0.0236199665814638,-0.0104306619614362,0.0090862782672047,0.0043420032598078,-2092.343505859375,1719.8863525390625,0.0,-2831.791015625,31.3345947265625,0.0143100405111908,140.03,71.42,139.96,110.45,0.19,2.02,25.95,0.33,2.69,23848.0,-230.0,36954.0,27392.0,-3796.0,33630.0,0,7,26,22,255,20,62,7,8,0,18
0x090F,1730845040796000000,03ff3f182bccbf1d80f9bea133073ed27cb33f599227bdb55a903cbb2d273f04db353f1bbe0c3cc858c2bc2d13df3c12b01c3b858d57c50340ce44d8819600000000c530e3c441faaf3e3c6a961736b31be936ac2b28001300c70a1f0022010a2e7aff86484f3566f88941b50000071f16ff143a07080013,0,0.5944182872772217,-0.6152492165565491,-0.3148424327373504,0.4111076295375824,0.8498863577842712,-0.088551640510559,0.0228486787527799,0.5189698338508606,0.6083686351776123,0.0244563855230808,-0.010563819669187,0.0089531205594539,0.0040756869129836,-2100.05029296875,1732.049560546875,0.0,-2830.2353515625,31.335567474365234,0.0143180107697844,140.03,71.45,139.96,110.48,0.19,1.99,25.91,0.34,2.66,23796.0,-244.0,37022.0,27340.0,-3822.0,33642.0,0,7,31,22,255,20,58,7,8,0,19
0x090F,1730845041796000000,03ff3f1843e3bf1d6a74bea113943ed2927b3f599688bdb459e43cbdab123f04d89e3f1bb4283cce3eb6bc2d13df3c1d98a33b70ec9fc503e72044d95e7400000000c530f3f041faa4d53c6ab85536b41bec36ab2b2b001300cd0a19002101132e7dff79484b35aef89041670000062116ff143f07080014,0,0.5947858691215515,-0.614905595779419,-0.3146024942398071,0.4112738072872162,0.8499531745910645,-0.0880620777606964,0.0231528617441654,0.5189303159713745,0.608217716217041,0.0251763872802257,-0.010563819669187,0.0096189109608531,0.0036762130912393,-2110.4453125,1738.95166015625,0.0,-2831.24609375,31.33048439025879,0.0143261747434735,140.04,71.48,139.95000000000002,110.51,0.19,2.05,25.85,0.33,2.75,23802.0,-270.0,37014.0,27484.0,-3808.0,33486.0,0,6,33,22,255,20,63,7,8,0,20
0x090F,1730845042796000000,03ff3f185d02bf1d5364bea0f7c83ed2a3fe3f599a4abdb35cfd3cc00f653f04d6f33f1bb5083cd367d1bc2ae55e3c1b6a213b858d57c504e42044dac78700000000c530586241faa83f3c6add2e36b41bef36ab2b2d001300ea0a120021012c2ed0ff9a4827361cf97a407d0000071616ff143f07080015,0,0.595169186592102,-0.614553689956665,-0.3143904209136963,0.4114074110984802,0.8500105142593384,-0.0875797048211097,0.0234448406845331,0.5189048647880554,0.6082310676574707,0.0258063394576311,-0.0104306619614362,0.0094857523217797,0.0040756869129836,-2126.2578125,1750.2352294921875,0.0,-2821.52392578125,31.332151412963867,0.0143349599093198,140.04,71.51,139.95000000000002,110.53,0.19,2.34,25.78,0.33,3.0,23968.0,-204.0,36942.0,27704.0,-3340.0,33018.0,0,7,22,22,255,20,63,7,8,0,21
0x090F,1730845043796000000,03ff3f1875ddbf1d3b3fbea0e5033ed2b2833f599ce8bdb265473cc25d8d3f04d7083f1bb7e93cd7c212bc2ae55e3c193ba03b5f7894c504698644d9a5ce00000000c531050541faadf33c6b046736b31bf136ac2b30001201050a0b002101452f27ffb848163609f9ae40430000071916ff143907080016,0,0.5955484509468079,-0.6141852736473083,-0.3142472207546234,0.4115181863307953,0.8500504493713379,-0.0871072337031364,0.0237262491136789,0.5189061164855957,0.6082749962806702,0.026337657123804,-0.0104306619614362,0.0093525946140289,0.0034098969772458,-2118.59521484375,1741.181396484375,0.0,-2832.313720703125,31.334936141967773,0.0143443113192915,140.03,71.53,139.96,110.56,0.18,2.61,25.71,0.33,3.25,24142.0,-144.0,36908.0,27666.0,-3236.0,32902.0,0,7,25,22,255,20,57,7,8,0,22
0x090F,1730845044796000000,03ff3f1888a3bf1d26bfbea0c9913ed2ce453f599e31bdb16fd43cc47f2e3f04d9483f1bbcbb3cdc3cc9bc2ae55e3c0c24983b8e475dc5034cc044d78b3600000000c531dbcd41fab6463c6b277c36b31bf336ac2b32001200d40a040021011d2e5fff6b487a35c8f890415a0000071c16ff143b07080017,0,0.5958349108695984,-0.6138724684715271,-0.3140378296375274,0.4117299616336822,0.850070059299469,-0.0866390764713287,0.0239864252507686,0.5189404487609863,0.608348548412323,0.0268844533711671,-0.0104306619614362,0.0085536465048789,0.0043420032598078,-2100.796875,1724.350341796875,0.0,-2845.737548828125,31.339000701904297,0.0143526755273342,140.03,71.55,139.96,110.58,0.18,2.12,25.64,0.33,2.85,23742.0,-298.0,37108.0,27536.0,-3808.0,33460.0,0,7,28,22,255,20,59,7,8,0,23
0x090F,1730845045796000000,03ff3f189ff1bf1d0feabea0b0573ed2e2193f59a088bdb079143cc6bca03f04d9c03f1bbf283ce0c3efbc26885b3c1b6a213b92a45fc5034e5c44d73edc00000000c531ad2241fabb8c3c6b4ab536b31bf536ac2b34001200d409fe0021011d2e52ff68489b359af88341610000072016ff143b07080018,0,0.5961905121803284,-0.6135240793228149,-0.3138453662395477,0.4118812382221222,0.8501057624816895,-0.0861684381961822,0.024259865283966,0.5189476013183594,0.6083855628967285,0.0274371784180402,-0.0101643456146121,0.0094857523217797,0.0044751609675586,-2100.8974609375,1721.96435546875,0.0,-2842.82080078125,31.341575622558597,0.0143610732629895,140.03,71.57000000000001,139.96,110.6,0.18,2.12,25.58,0.33,2.85,23716.0,-304.0,37174.0,27444.0,-3834.0,33474.0,0,7,32,22,255,20,59,7,8,0,24
0x090F,1730845046796000000,03ff3f18b6b5bf1cfa2abea08b4f3ed2fd293f59a641bdaf7abb3cc934383f04d4b63f1bb6c93ce7e9f5bc2d13df3c170d1f3b858d57c503f23c44d895f800000000c531f03041fab40b3c6b6daa36b31bf936ac2b37001200d209fb0021011c2e3eff5e48b9359af890417b0000061d16ff143d07080019,0,0.5965378880500793,-0.6131922006607056,-0.3135628402233124,0.4120877087116241,0.8501930832862854,-0.0856833085417747,0.0245610326528549,0.5188707113265991,0.6082578301429749,0.0283098015934228,-0.010563819669187,0.0092194369062781,0.0040756869129836,-2111.1396484375,1732.6865234375,0.0,-2847.01171875,31.33791160583496,0.0143694076687097,140.03,71.61,139.96,110.63,0.18,2.1,25.55,0.33,2.84,23676.0,-324.0,37234.0,27444.0,-3808.0,33526.0,0,6,29,22,255,20,61,7,8,0,25
0x090F,1730845047796000000,03ff3f18ceaabf1ce361bea06c303ed3133c3f59a7c1bdae76373ccbe3f03f04d6983f1bb6ab3ced4d90bc2459da3c12b01c3b813055c504079044d8e6f400000000c532d16241fab68b3c6b904136b31bfc36ac2b3a001200d109f70021011b2e2dff5e48d7358df88341950000081716ff143e0708001a,0,0.5969034433364868,-0.6128445267677307,-0.3133254051208496,0.412256121635437,0.8502159714698792,-0.0851864144206047,0.0248889625072479,0.5188994407653809,0.6082560420036316,0.0289676487445831,-0.0100311879068613,0.0089531205594539,0.0039425292052328,-2112.47265625,1735.21728515625,0.0,-2861.08642578125,31.33913230895996,0.0143776545301079,140.03,71.64,139.96,110.66,0.18,2.09,25.51,0.33,2.83,23642.0,-324.0,37294.0,27418.0,-3834.0,33578.0,0,8,23,22,255,20,62,7,8,0,26
0x090F,1730845048796000000,03ff3f18e311bf1ccef9bea044a33ed332d13f59ab6dbdad7e6e3cce43ff3f04d4bb3f1bb6633cf2bc89bc2d13df3c12b01c3b683299c504483144d90f8100000000c532fcee41fab8e93c6bb2f936b31bfe36ac2b3d001300d209f00021011b2e20ff6548f23566f87641a80000082016ff15380708001b,0,0.5972147583961487,-0.6125331521034241,-0.3130236566066742,0.4124970734119415,0.850271999835968,-0.0847138017416,0.0251789074391126,0.518871009349823,0.6082517504692078,0.0296309161931276,-0.010563819669187,0.0089531205594539,0.0035430549178272,-2116.511962890625,1736.4844970703125,0.0,-2863.80810546875,31.340288162231445,0.0143859321251511,140.03,71.66,139.96,110.69,0.19,2.1,25.44,0.33,2.83,23616.0,-310.0,37348.0,27340.0,-3860.0,33616.0,0,8,32,22,255,21,56,7,8,0,27
0x090F,1730845049796000000,03ff3f18fa2dbf1cb8f9bea022143ed34b673f59afbabdac76a13cd0d3bd3f04d20c3f1bb1143cf752f8bc2d13df3c170d1f3b813055c504fee844daa38000000000c5331d3941fab4573c6bd5c336b31c0136ac2b3f001300d209e70020011a2e0fff65490d3573f89041c20000082716ff153b0708001c,0,0.5975673794746399,-0.6121974587440491,-0.3127599954605102,0.4126846492290497,0.8503376245498657,-0.0842106416821479,0.025491589680314,0.5188300609588623,0.608170747756958,0.0301909297704696,-0.010563819669187,0.0092194369062781,0.0039425292052328,-2127.931640625,1749.109375,0.0,-2865.826416015625,31.33805656433105,0.0143942264840006,140.03,71.69,139.96,110.71,0.19,2.1,25.35,0.32,2.82,23582.0,-310.0,37402.0,27366.0,-3808.0,33668.0,0,8,39,22,255,21,59,7,8,0,28
0x090F,1730845050796000000,03ff3f1911a3bf1ca2dbbe9fff963ed3632d3f59b305bdab77db3cd351783f04d0d23f1bb3dd3cfdb064bc2d13df3c1b6a213b79a6a5c505c0ee44dbc03e00000000c532ec3b41fabb513c6bf8b836b41c0436ab2b42001300d409de0020011e2e02ff5b49133559f88341d60000081d16ff153d0708001d,0,0.5979253649711609,-0.6118599772453308,-0.3124968409538269,0.4128660261631012,0.8503878712654114,-0.0837246999144554,0.0257956832647323,0.5188113451004028,0.6082132458686829,0.0309678986668586,-0.010563819669187,0.0094857523217797,0.0038093712646514,-2140.05810546875,1758.007568359375,0.0,-2862.764404296875,31.341463088989254,0.0144025608897209,140.04,71.72,139.95000000000002,110.74,0.19,2.12,25.26,0.32,2.86,23556.0,-330.0,37414.0,27314.0,-3834.0,33708.0,0,8,29,22,255,21,61,7,8,0,29
0x090F,1730845051796000000,03ff3f19275fbf1c8d66be9fdc793ed37e583f59b748bdaa76ed3cd5b9123f04ce0a3f1baf493d01563bbc222b583c10819b3b683299c505e54e44dc434a00000000c533390e41fab8063c6c1b9436b41c0636ab2b44001300d409d70020011d2deeff5e49273553f88941f00000081b16ff153e0708001e,0,0.5982570052146912,-0.6115325689315796,-0.3122289478778839,0.4130733013153076,0.8504528999328613,-0.0832346454262733,0.0260892249643802,0.5187689065933228,0.6081433892250061,0.0315763764083385,-0.0098980292677879,0.0088199628517031,0.0035430549178272,-2142.33154296875,1762.102783203125,0.0,-2867.56591796875,31.3398551940918,0.0144108720123767,140.04,71.74,139.95000000000002,110.76,0.19,2.12,25.19,0.32,2.85,23516.0,-324.0,37454.0,27302.0,-3822.0,33760.0,0,8,27,22,255,21,62,7,8,0,30
0x090F,1730845052796000000,03ff3f193e61bf1c76d0be9fc2803ed392293f59b909bda97d503cd8001c3f04cf3c3f1bb22f3d035bc8bc26885b3c193ba03b858d57c5060fde44dc249f00000000c5332f7441fabe023c6c3e4c36b31c0836ac2b46001300d109d00020011b2dd6ff5b494f3539f87c420a0000081d16ff15390708001f,0,0.5986080765724182,-0.6111879348754883,-0.3120307922363281,0.4132244884967804,0.8504796624183655,-0.0827585458755493,0.0263672396540641,0.518787145614624,0.6081876158714294,0.0320699512958526,-0.0101643456146121,0.0093525946140289,0.0040756869129836,-2144.99169921875,1761.1444091796875,0.0,-2866.9658203125,31.342777252197266,0.0144191496074199,140.03,71.76,139.96,110.78,0.19,2.09,25.12,0.32,2.83,23468.0,-330.0,37534.0,27250.0,-3848.0,33812.0,0,8,29,22,255,21,57,7,8,0,31
0x090F,1730845053796000000,03ff3f195347bf1c6184be9fa5af3ed3aa523f59bc9bbda8843c3cda37b63f04cd6f3f1bad0f3d05d2c3bc28b6dd3c1d98a33b813055c505e4b944db926d00000000c533740741faba0e3c6c617736b31c0b36ac2b48001300d409c90020011e2dd0ff5b495d351ff87c421d0000092116ff153c07080020,0,0.5989269614219666,-0.6108629703521729,-0.3118109405040741,0.4134088158607483,0.8505341410636902,-0.082283467054367,0.0266378931701183,0.5187596678733826,0.6081094145774841,0.0326717011630535,-0.0102975042536854,0.0096189109608531,0.0039425292052328,-2142.295166015625,1756.5758056640625,0.0,-2871.251708984375,31.34084701538086,0.0144275343045592,140.03,71.79,139.96,110.8,0.19,2.12,25.05,0.32,2.86,23456.0,-330.0,37562.0,27198.0,-3848.0,33850.0,0,9,33,22,255,21,60,7,8,0,32
0x090F,1730845054796000000,03ff3f196b3cbf1c4945be9f911c3ed3bc063f59be51bda78a5a3cdc78233f04cea33f1baacf3d086701bc1ffcd73c193ba03b970162c5053dc744da9f7100000000c534354b41faba0a3c6c847636b31c0d36ac2b4b001300d209c3001f011c2dbcff5b49813518f88942310000081f16ff153807080021,0,0.599292516708374,-0.610493004322052,-0.3116539716720581,0.4135438799858093,0.8505602478981018,-0.0818068534135818,0.0269127544015645,0.5187780261039734,0.6080750823020935,0.0333013571798801,-0.0097648715600371,0.0093525946140289,0.0046083191409707,-2131.861083984375,1748.9825439453125,0.0,-2883.330810546875,31.340839385986328,0.0144358780235052,140.03,71.81,139.96,110.83,0.19,2.1,24.99,0.31,2.84,23416.0,-330.0,37634.0,27184.0,-3822.0,33890.0,0,8,31,22,255,21,56,7,8,0,33
0x090F,1730845055796000000,03ff3f1981f0bf1c326dbe9f76093ed3d2053f59bf89bda68fae3cdec8523f04d09a3f1baf263d0b3af6bc26885b3c14de9d3b970162c504f6f044da4f0000000000c5347e5141fac2f83c6ca77236b31c1036ac2b4e001300d109bd0020011c2dabff5b49a3350bf88342580000092916ff153d07080022,0,0.5996389389038086,-0.6101444363594055,-0.311447411775589,0.4137116968631744,0.8505788445472717,-0.081328734755516,0.0271951295435428,0.5188080072402954,0.608141303062439,0.0339917764067649,-0.0101643456146121,0.0090862782672047,0.0046083191409707,-2127.43359375,1746.46875,0.0,-2887.894775390625,31.345199584960938,0.0144442189484834,140.03,71.84,139.96,110.86,0.19,2.09,24.93,0.32,2.84,23382.0,-330.0,37702.0,27158.0,-3834.0,33968.0,0,9,41,22,255,21,61,7,8,0,34
0x090F,1730845056796000000,03ff3f19998fbf1c1bf8be9f54b43ed3e8d53f59c3aebda591183ce149fb3f04cdb83f1ba8103d0e8cf9bc26885b3c0e53193b89ea5ac505ba7144db7d6200000000c534812241fabda53c6ccaa836b31c1336ac2b50001300d209b80020011c2d9eff5749ba34ebf87c42650000092016ff153e07080023,0,0.5999993681907654,-0.6098017692565918,-0.3111931085586548,0.4138857424259186,0.8506420850753784,-0.0808431506156921,0.0275010969489812,0.5187640190124512,0.6080331802368164,0.0348024107515811,-0.0101643456146121,0.0086868042126297,0.0042088450863957,-2139.652587890625,1755.918212890625,0.0,-2888.07080078125,31.34259986877441,0.014452613890171,140.03,71.87,139.96,110.88,0.19,2.1,24.88,0.32,2.84,23356.0,-338.0,37748.0,27094.0,-3848.0,33994.0,0,9,32,22,255,21,62,7,8,0,35
0x090F,1730845057796000000,03ff3f19b146bf1c056cbe9f30af3ed4018b3f59c75abda487f53ce3d14e3f04cbc53f1ba4e43d1257a0bc2f42613c170d1f3b5f7894c50684bd44dda9e100000000c534371641fabe1a3c6cee1336b31c1736ac2b54001300d309b60021011d2d90ff5749ce34def889427f0000092616ff153c07080024,0,0.6003612279891968,-0.6094577312469482,-0.3109183013439178,0.4140742719173431,0.8506981134414673,-0.0803374424576759,0.027809765189886,0.5187342762947083,0.6079847812652588,0.0357280969619751,-0.0106969783082604,0.0092194369062781,0.0034098969772458,-2152.296142578125,1773.3087158203125,0.0,-2883.44287109375,31.342823028564453,0.014461058191955,140.03,71.91,139.96,110.92,0.19,2.11,24.86,0.33,2.85,23328.0,-338.0,37788.0,27068.0,-3822.0,34046.0,0,9,38,22,255,21,60,7,8,0,36
0x090F,1730845058796000000,03ff3f19c875bf1beecdbe9f11893ed4183e3f59cb39bda38aa93ce652f13f04c93a3f1ba3273d155acabc2459da3c14de9d3b683299c50688de44dd658800000000c535115541fabf8e3c6d117736b31c1a36ac2b57001300d109b20021011c2d79ff5149ec34caf88942990000092316ff163b07080025,0,0.6007149815559387,-0.609112560749054,-0.3106806576251983,0.414247453212738,0.8507571816444397,-0.079854317009449,0.0281157214194536,0.5186954736709595,0.6079582571983337,0.0364635363221168,-0.0100311879068613,0.0090862782672047,0.0035430549178272,-2152.55419921875,1771.1728515625,0.0,-2897.083251953125,31.34353256225586,0.0144694959744811,140.03,71.94,139.96,110.95,0.19,2.09,24.82,0.33,2.84,23282.0,-350.0,37848.0,27028.0,-3822.0,34098.0,0,9,35,22,255,22,59,7,8,0,37
0x090F,1730845059796000000,03ff3f19dd85bf1bd94bbe9ef3be3ed430b13f59cca0bda290e23ce89ab03f04cabb3f1ba1f43d17b4bcbc28b6dd3c10819b3b79a6a5c506715944dd17f900000000c5350b9441fac0f73c6d348c36b31c1d36ac2b59001300d109ae0020011c2d6cff514a0d34b0f86f42ac00000a1e16ff163b07080026,0,0.6010363698005676,-0.6087843775749207,-0.3104533553123474,0.4144339859485626,0.8507785797119141,-0.0793779045343399,0.0283940732479095,0.518718421459198,0.6079399585723877,0.0370375961065292,-0.0102975042536854,0.0088199628517031,0.0038093712646514,-2151.084228515625,1768.7491455078125,0.0,-2896.7236328125,31.344221115112305,0.0144778601825237,140.03,71.97,139.96,110.97,0.19,2.09,24.78,0.32,2.84,23256.0,-350.0,37914.0,26976.0,-3874.0,34136.0,0,10,30,22,255,22,59,7,8,0,38
0x090F,1730845060796000000,03ff3f19f4f9bf1bc22bbe9edae03ed443343f59d108bda199b03ceae1ee3f04c7363f1b9c6c3d1b4234bc3170e23c193ba03b813055c506839744dcdf0800000000c5354d7141fabe543c6d576f36b31c2036ac2b5c001200d109a90021011b2d58ff514a2534a3f88342cd0000091d16ff163b07080027,0,0.6013942360877991,-0.6084315180778503,-0.3102636337280273,0.4145752191543579,0.8508458137512207,-0.0789064168930053,0.0286721847951412,0.5186647176742554,0.6078555583953857,0.0379049330949783,-0.0108301360160112,0.0093525946140289,0.0039425292052328,-2152.224365234375,1766.9697265625,0.0,-2900.840087890625,31.34293365478516,0.0144861778244376,140.03,72.0,139.96,111.0,0.18,2.09,24.73,0.33,2.83,23216.0,-350.0,37962.0,26950.0,-3834.0,34202.0,0,9,29,22,255,22,59,7,8,0,39
0x090F,1730845061796000000,03ff3f1a0a13bf1bacd1be9eba423ed45cff3f59d48dbda0a10a3ced400a3f04c51a3f1b955c3d1e7f88bc2459da3c170d1f3b70ec9fc50689ae44dc7c3900000000c535c61741fab95e3c6d7a6736b31c2436ac2b5f001200d109a40021011b2d44ff514a3c3496f88342da00000a2116ff163d07080028,0,0.6017162203788757,-0.6081057190895081,-0.3100147843360901,0.4147720038890838,0.8508995175361633,-0.0784321576356887,0.0289612002670764,0.5186325311660767,0.6077477931976318,0.0386958420276641,-0.0100311879068613,0.0092194369062781,0.0036762130912393,-2152.60498046875,1763.8819580078125,0.0,-2908.380615234375,31.340511322021484,0.0144945150241255,140.03,72.04,139.96,111.03,0.18,2.09,24.68,0.33,2.83,23176.0,-350.0,38008.0,26924.0,-3834.0,34228.0,0,10,33,22,255,22,61,7,8,0,40
0x090F,1730845062796000000,03ff3f1a1eebbf1b975abe9e97f43ed4790e3f59d4dfbd9fa59b3cefac9f3f04c83a3f1b94dc3d218ba1bc3170e23c14de9d3b92a45fc50667d244dc2d8d00000000c536687d41fabccc3c6da28536b31c2736ac2b620013010a099e0022014e2e05ff9049ec34f1f98d41a200000b2016ff173d07080029,0,0.6020342707633972,-0.6077781915664673,-0.3097530603408813,0.4149860739707947,0.8509044051170349,-0.0779525861144065,0.0292571168392896,0.518680214881897,0.6077401638031006,0.0394398011267185,-0.0108301360160112,0.0090862782672047,0.0044751609675586,-2150.48876953125,1761.4234619140625,0.0,-2918.530517578125,31.342185974121094,0.0145040797069668,140.03,72.07000000000001,139.96,111.06,0.19,2.66,24.62,0.34,3.34,23562.0,-224.0,37848.0,27106.0,-3302.0,33604.0,0,11,32,22,255,23,61,7,8,0,41
0x090F,1730845063796000000,03ff3f1a34b9bf1b818bbe9e74aa3ed493f43f59d89cbd9ea5673cf22adf3f04c5c23f1b950c3d24dd14bc2ae55e3c10819b3b813055c506a22544dcc24f00000000c536e8bb41fac1953c6dc51a36b31c2a36ac2b65001300d009960022011b2d26ff4d4a753483f87c430700000b2416ff173e0708002a,0,0.6023669838905334,-0.6074454188346863,-0.3094838261604309,0.4151912927627563,0.850961446762085,-0.0774639174342155,0.0295614581555128,0.5186425447463989,0.6077430248260498,0.0402498990297317,-0.0104306619614362,0.0088199628517031,0.0039425292052328,-2154.134033203125,1766.0721435546875,0.0,-2926.545654296875,31.34452247619629,0.0145123247057199,140.03,72.10000000000001,139.96,111.09,0.19,2.08,24.54,0.34,2.83,23116.0,-358.0,38122.0,26886.0,-3848.0,34318.0,0,11,36,22,255,23,62,7,8,0,42
0x090F,1730845064796000000,03ff3f1a4e84bf1b69f5be9e53eb3ed4a67a3f59dbc3bd9d9a233cf4b96e3f04c4623f1b8f7c3d27c5e1bc222b583c193ba03b454a83c50859d944e01c3700000000c535d20941fabe653c6de79136b31c2d36ac2b68001300d0098c0022011b2d18ff474a933455f86f432800000a2416ff183a0708002b,0,0.6027605533599854,-0.6070855259895325,-0.3092339932918548,0.4153326153755188,0.8510095477104187,-0.076954148709774,0.0298735760152339,0.518621563911438,0.6076581478118896,0.0409601964056491,-0.0098980292677879,0.0093525946140289,0.0030104226898401,-2181.615478515625,1792.8817138671875,0.0,-2909.127197265625,31.342966079711918,0.0145205417647957,140.03,72.13,139.96,111.12,0.19,2.08,24.44,0.34,2.83,23088.0,-370.0,38182.0,26794.0,-3874.0,34384.0,0,10,36,22,255,24,58,7,8,0,43
