name,time,hex,type,星上时间-秒,毫秒,主测控数传状态,备测控数传状态,主GNSS状态,备GNSS状态,主DCS状态,备DCS状态,主VDES状态,备VDES状态,ADSB状态,扩展板状态,能源安全,备用1,备用2,母线电压,母线电流,蓄电池电流,蓄电池电压,单体1电压,单体2电压,单体3电压,单体4电压,单体5电压,单体6电压,单体7电压,上注指令接收计数,上注指令执行计数,上注指令错误计数,备用3,备用4,备用5,上注指令码编号,整星能源状态,转姿控能源安全标志,整星能源模式
0x3030,1730767364340000000,0cdff004352800000008b92f840e070bc60bc90c570b6a0c090c940c200101000000001507070016,0,2024-11-05 00:42:44,340.20000000000005,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.56649584960937,2.049859375,-0.6510312499999991,29.670311692993028,4.187939221191407,4.228757104492188,4.250871414794843,4.252319255371094,4.255180373535157,4.280251586914063,4.3146348828125,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767365340000000,0cdff005352800000008b32d830e0c0bbe0bb00c460b590c0b0c960c210101000000001507070016,0,2024-11-05 00:42:45,340.20000000000005,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.487782470703124,1.964078125,-0.4805234374999969,29.711183750488143,4.177354113769531,4.194453515625001,4.22871129638664,4.228492962646484,4.25788545654297,4.2828138549804695,4.315988824462891,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767366340000000,0cdff006352800000008b432830e020bb80bc60c460b610c0d0c9f0c1a0101000000001507070016,0,2024-11-05 00:42:46,340.20000000000005,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.5009013671875,2.17853125,-0.4805234374999969,29.629439635497917,4.169415283203125,4.224640673828126,4.22871129638664,4.239705335693359,4.2605905395507815,4.294344061279298,4.3065112329101565,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767367340000000,0cdff007352900000008bd2e840e0c0bda0bc40c320b680c0c0c960c190101000000001507070016,0,2024-11-05 00:42:47,340.225,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.61897143554687,2.00696875,-0.6510312499999991,29.711183750488143,4.214401989746094,4.2218963867187504,4.202640568847578,4.249516162109375,4.259237998046875,4.2828138549804695,4.305157291259766,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767368340000000,0cdff008352900000008bc30830e040bd60bb50c460b5f0c040ca20c1d0101000000001507070016,0,2024-11-05 00:42:48,340.225,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.605852539062496,2.09275,-0.4805234374999969,29.64578845849596,4.209109436035156,4.201314233398438,4.22871129638664,4.236902242431641,4.248417666015626,4.298187463378907,4.310573057861328,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767369340000000,0cdff009352900000008b42d830e070bc50bb10c320b5b0c0b0c970c1e0101000000001507070016,0,2024-11-05 00:42:49,340.225,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.5009013671875,1.964078125,-0.4805234374999969,29.670311692993028,4.186616082763672,4.195825659179688,4.202640568847578,4.231296055908203,4.25788545654297,4.284094989013672,4.311926999511719,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767370340000000,0cdff00a352900000008b02d830e040bba0bb00c3a0b660c0e0ca10c240101000000001507070016,0,2024-11-05 00:42:50,340.225,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.44842578125,1.964078125,-0.4805234374999969,29.64578845849596,4.1720615600585935,4.194453515625001,4.213068859863203,4.246713068847656,4.261943081054688,4.296906329345704,4.320050649414063,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767371340000000,0cdff00b352a00000008bb2f830e040bd60bc30c420b630c130c8f0c240101000000001507070016,0,2024-11-05 00:42:51,340.25,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.592733642578125,2.049859375,-0.4805234374999969,29.64578845849596,4.209109436035156,4.220524243164063,4.223497150878828,4.242508428955079,4.268705788574219,4.273845916748048,4.320050649414063,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767372340000000,0cdff00c352a00000008bb2e830e020bd10bbb0c580b660c140c950c240101000000001507070016,0,2024-11-05 00:42:52,340.25,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.592733642578125,2.00696875,-0.4805234374999969,29.629439635497917,4.2024937438964844,4.209547094726563,4.252174951171796,4.246713068847656,4.270058330078125,4.281532720947266,4.320050649414063,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767373340000000,0cdff00d352a00000008b430830e060bb70bc00c4f0b620c120c960c1b0202000000001139390016,0,2024-11-05 00:42:53,340.25,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.5009013671875,2.09275,-0.4805234374999969,29.662137281494005,4.168092144775391,4.216407812500001,4.240443123779218,4.241106882324218,4.267353247070313,4.2828138549804695,4.307865174560547,2,2,0,0,0,0,0x11393900,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767374340000000,0cdff00e352a00000008b235830dfe0bd70bcb0c470b610c0f0c950c1d0202000000001139390016,0,2024-11-05 00:42:54,340.25,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.47466357421875,2.307203125,-0.4805234374999969,29.59674198950182,4.2104325744628905,4.231501391601563,4.230014832763593,4.239705335693359,4.263295622558594,4.281532720947266,4.310573057861328,2,2,0,0,0,0,0x11393900,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767375340000000,0cdff00f352b00000008af2f830e0a0bbb0bb60c300b640c0a0c980c190202000000001139390016,0,2024-11-05 00:42:55,340.27500000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.435306884765623,2.049859375,-0.4805234374999969,29.6948349274901,4.173384698486328,4.2026863769531255,4.200033496093671,4.243909975585938,4.256532915039063,4.285376123046875,4.305157291259766,2,2,0,0,0,0,0x11393900,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767376340000000,0cdff010352b00000008b432840e050be00bcd0c450b620c0f0c9c0c1a0202000000001139390016,0,2024-11-05 00:42:56,340.27500000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.5009013671875,2.17853125,-0.6510312499999991,29.65396286999498,4.222340820312501,4.234245678710938,4.227407760009687,4.241106882324218,4.263295622558594,4.290500659179688,4.3065112329101565,2,2,0,0,0,0,0x11393900,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767377340000000,0cdff011352b00000008b92f830e030bdd0bc20c320b670c100c900c2b0202000000001139390016,0,2024-11-05 00:42:57,340.27500000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.56649584960937,2.049859375,-0.4805234374999969,29.637614046996937,4.218371405029297,4.219152099609375,4.202640568847578,4.248114615478515,4.264648164062501,4.275127050781251,4.329528240966797,2,2,0,0,0,0,0x11393900,1能源充足（搭载载荷加电）,能源充足,正常模式
