name,time,hex,type,ZTMV001-遥测请求指令计数,ZTMV002-正确指令计数,ZTMV003-错误指令计数,ZTMV004-最近执行指令码,ZTMV005-DSP复位计数,ZTMV006-AIS接收本振锁定指示,ZTMV006-VDE接收本振锁定指示,ZTMV006-VDE发射本振锁定指示,ZTMV006-功放功率选择,ZTMV006-1pps状态指示,ZTMV006-DSP程序来源,ZTMV006-FLASH1状态,ZTMV006-FLASH0状态,ZTMV007-发射机开关,ZTMV007-未定义,ZTMV007-CAN总线使用标识,ZTMV007-中频采集工作状态,ZTMV008-AIS1通道信噪比,ZTMV009-AIS2通道信噪比,ZTMV010-ASM1通道信噪比,ZTMV011-ASM2通道信噪比,ZTMV012-LAIS1通道信噪比,ZTMV013-LAIS2通道信噪比,ZTMV014-VDE1通道信噪比,ZTMV015-VDE2通道信噪比,ZTMV016-VDE3通道信噪比,ZTMV017-VDE4通道信噪比,ZTMV018-VDE5通道信噪比,ZTMV019-VDE6通道信噪比,ZTMV020-错误类型识别码,ZTMV021-错误计数,ZTMV022-DSP当前版本,ZTMV023-3.6V电源,ZTMV024-5.3V电源,ZTMV025-7.7V电源,ZTMV026-发射功率,ZTMV027-温度遥测,ZTMV028-数传接收计数,ZTMV029-AIS包计数,ZTMV030-LAIS包计数,ZTMV031-ASM包计数,ZTMV032-VDE包计数,ZTMV033-时钟校正,ZTMV034-下行业务帧余量,ZTMV035-下行业务帧计数,ZTMV036-信息转发计数,ZTMV037-备用
0x0A73,1730845089796000000,03ffee03000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,238,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845090796000000,03ffef03000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,239,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845091796000000,03fff003000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,240,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845092796000000,03fff103000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,241,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845093796000000,03fff203000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,242,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845094796000000,03fff303000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,243,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845095796000000,03fff403000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,244,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845096796000000,03fff503000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,245,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845097796000000,03fff603000602ff8000000000000000000000152100009241618e009600000000000e00000000180ff00000000005ab0f0000000000,0,246,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845098797000000,03fff703000602ff8000000000000000000000152100009241618e009600000000000e00000000180ff00000000005ab0f0000000000,0,247,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845099797000000,03fff803000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,248,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845100797000000,03fff903000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,249,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845101797000000,03fffa03000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,250,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845102797000000,03fffb03000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,251,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845103797000000,03fffc03000602ff8000000000000000000000152100009241618e179600000000000e00000000190ff00000000005ab0f0000000000,0,252,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,23,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845104797000000,03fffd03000602ff8000000000000000000000152100009241618e009600000000000e00000000190ff00000000005ab0f0000000000,0,253,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,14,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845105797000000,03fffe03000602ff8000000000040000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,254,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,12.041199826559248,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845106797000000,03ffff03000602ff8000000000000000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,255,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845107797000000,03ff0003000602ff8000000000000000000000152100009241618e009600000000000f00000000130ff00000000005ab0f0000000000,0,0,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,19,4080,0,0,0x05ab0f0000000000
0x0A73,1730845108797000000,03ff0103000602ff8000000000000000000000152100009241618e009600000000000f00000000130ff00000000005ab0f0000000000,0,1,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,19,4080,0,0,0x05ab0f0000000000
0x0A73,1730845109797000000,03ff0203000602ff8000000000000000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,2,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845110797000000,03ff0303000602ff8000000000000000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,3,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845111797000000,03ff0403000602ff8000000000000000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,4,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845112797000000,03ff0503000602ff8000000000000000000000152100009241618e009600000000000f00000000190ff00000000005ab0f0000000000,0,5,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,15,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845113797000000,03ff0603000602ff8000000000001200000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,6,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,25.105450102066122,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845114797000000,03ff0703000602ff8000000000000000000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,7,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845115797000000,03ff0803000602ff8000000000000000000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,8,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845116797000000,03ff0903000602ff8000000000000000000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,9,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845117797000000,03ff0a03000602ff8000000000000000000000152100009241618e009600000000001000000000120ff00000000005ab0f0000000000,0,10,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845118797000000,03ff0b03000602ff8000000000000000000000152100009241618e009600000000001000000000120ff00000000005ab0f0000000000,0,11,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845119797000000,03ff0c03000602ff8000000000000000000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,12,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845120797000000,03ff0d03000602ff8000000000000000000000152100009241618e009600000000001000000000190ff00000000005ab0f0000000000,0,13,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845121797000000,03ff0e03000602ff8000000000000000000000152100009241618e009600000000001000000000180ff00000000005ab0f0000000000,0,14,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.515648598396126,0,0,16,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845122797000000,03ff0f03000602ff8000000000000000000000152100009241618e159600000000001000000000180ff00000000005ab0f0000000000,0,15,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,21,3.515648598396126,0,0,16,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845123797000000,03ff1003000602ff8000000000000000000000152100009241618e009500000000001000000000190ff00000000005ab0f0000000000,0,16,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845124797000000,03ff1103000602ff8000000000000000000000152100009241618e009500000000001000000000190ff00000000005ab0f0000000000,0,17,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845125797000000,03ff1203000602ff8000000000000000000000152100009241618e009500000000001000000000120ff00000000005ab0f0000000000,0,18,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,16,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845126797000000,03ff1303000602ff8000000000000000000000152100009241618e009500000000001000000000120ff00000000005ab0f0000000000,0,19,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,16,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845127797000000,03ff1403000602ff8000000000000000000000152100009241618e009500000000001000000000190ff00000000005ab0f0000000000,0,20,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,16,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845128797000000,03ff1503000602ff8000000000000400000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,21,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,12.041199826559248,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845129797000000,03ff1603000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,22,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845130797000000,03ff1703000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,23,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845131797000000,03ff1803000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,24,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845132797000000,03ff1903000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,25,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845133797000000,03ff1a03000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,26,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845134797000000,03ff1b03000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,27,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845135797000000,03ff1c03000602ff8000000000000000000000152100009241618e009500000000001100000000180ff00000000005ab0f0000000000,0,28,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845136797000000,03ff1d03000602ff8000000000000000000000152100009241618e009500000000001100000000180ff00000000005ab0f0000000000,0,29,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845137797000000,03ff1e03000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,30,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845138797000000,03ff1f03000602ff8000000000000000000000152100009241618e009500000000001100000000190ff00000000005ab0f0000000000,0,31,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845139797000000,03ff2003000602ff8000000000000000000000152100009241618e009500000000001100000000180ff00000000005ab0f0000000000,0,32,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845140797000000,03ff2103000602ff8000000000000000000000152100009241618e009500000000001100000000180ff00000000005ab0f0000000000,0,33,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,17,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730845141797000000,03ff2203000602ff80000000000c0000000000152100009241618d189500000000001200000000190ff00000000005ab0f0000000000,0,34,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,21.5836249209525,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.270312499999999,24,3.8255021635136472,0,0,18,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845142797000000,03ff2303000602ff8000000000000000000000152100009241618e009500000000001200000000190ff00000000005ab0f0000000000,0,35,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,18,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845143797000000,03ff2403000602ff8000000000000000000000152100009241618e189500000000001200000000120ff00000000005ab0f0000000000,0,36,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,24,3.8255021635136472,0,0,18,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845144797000000,03ff2503000602ff8000000000000000000000152100009241618d189500000000001200000000120ff00000000005ab0f0000000000,0,37,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.270312499999999,24,3.8255021635136472,0,0,18,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730845145797000000,03ff2603000602ff8000000000000000000000152100009241618e009500000000001200000000190ff00000000005ab0f0000000000,0,38,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,3.8255021635136472,0,0,18,0,0,25,4080,0,0,0x05ab0f0000000000
