name,time,hex,type,ZTMK100-年,ZTMK101-月,ZTMK102-日,ZTMK103-时,ZTMK104-分,ZTMK105-秒,ZTMK106-HEATH行编号,ZTMK107-HEATH列编号,ZTMK108-HEATH数据状态无效计数,ZTMK109-共用行号,ZTMK110-共用列号,ZTMK111-共用行列指示数据,ZTMK112-姿控模式切换计数,ZTMK113-姿控系统重启计数,ZTMK114-接收指令编号,ZTMK115-星务能源级别,ZTMK116-姿控卸载时长,ZTMK117-陀螺积分定姿时长,ZTMK118-姿态机动未完成异常计数,ZTMK119-姿态指向状态标志,ZTMK120-姿控切机请求标志,ZTMK121-磁力矩器X控制百分比,ZTMK122-磁力矩器Y控制百分比,ZTMK123-磁力矩器Z控制百分比,ZTMK124-太阳矢量X_body,ZTMK125-太阳矢量Y_body,ZTMK126-太阳矢量Z_body,ZTMK127-陀螺主备优先使用标志,ZTMK127-姿控异常自主判断,ZTMK127-自动对日自主切换,ZTMK127-星敏微分优先,ZTMK127-ACCMODE,ZTMK127-单轴对日,ZTMK127-自主防护启动开关,ZTMK127-供电自主切换,ZTMK128-星敏使用优先级,ZTMK128-姿态偏置是否启动,ZTMK128-进入SAA区域,ZTMK128-Y轮偏置启动标志,ZTMK128-陀螺基准有效标志,ZTMK128-陀螺校准流程启动,ZTMK128-过测站凝视允许标志,ZTMK128-连续偏航允许标志,ZTMK129-星敏工作模式,ZTMK129-星敏成像器件状态,ZTMK129-星敏时间戳有效标志,ZTMK129-星敏姿态有效标志,ZTMK129-星敏抗杂光功能开启标志,ZTMK129-星点提取状态,ZTMK129-星敏传输标志位,ZTMK130-星敏识别星个数,ZTMK131-星敏观测星个数,ZTMK132-星敏图像灰度均值,ZTMK133-星敏成像器件温度,ZTMK134-星敏曝光时间,ZTMK135-星敏A故障重启次数,ZTMK136-星敏B故障重启次数,ZTMK137-太敏故障重启次数,ZTMK138-磁强计故障重启次数,ZTMK139-主陀螺故障重启次数,ZTMK140-备陀螺故障重启次数,ZTMK141-X轮动量故障重启次数,ZTMK142-Y轮动量故障重启次数,ZTMK143-Z轮动量故障重启次数,ZTMK144-S轮动量故障重启次数,ZTMK145-单次轨控时间长度,ZTMK146-总轨控时间长度
0x090E,1730990541994000000,03ffb4070e2a140b011108009e64ec00aa0100030b55bb0df20ffff526f6fd33c308dc123f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,20,11,1,17,8,0,158,100,236,0,170,1,0,779,指向正常,预警B级,13,-14,15,-0.0011,0.9974,-0.0717,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,18,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990545994000000,03ffb4070e2a180b060208009e64ec00aa0100030f55bb090901fff826f6fd34c308dc123f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,24,11,6,2,8,0,158,100,236,0,170,1,0,783,指向正常,预警B级,9,9,1,-0.0008,0.9974,-0.0716,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,18,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990549994000000,03ffb4070e2a1c0b060209008964ec00aa0100031355bbfe04fdfff826f5fd27c308dc133f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,28,11,6,2,9,0,137,100,236,0,170,1,0,787,指向正常,预警B级,-2,4,-3,-0.0008,0.9973,-0.0729,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,19,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990553994000000,03ffb4070e2a200b090b09008964ec00aa0100031755bb05ee0cfff226f4fd17c308dc133f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,32,11,9,11,9,0,137,100,236,0,170,1,0,791,指向正常,预警B级,5,-18,12,-0.0014,0.9972,-0.0745,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,19,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990557994000000,03ffb4070e2a240b090b0a00c564ec00aa0100031b55bb01e60dfff326f6fd30c308dc113f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,36,11,9,11,10,0,197,100,236,0,170,1,0,795,指向正常,预警B级,1,-26,13,-0.0013,0.9974,-0.072,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,17,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990561994000000,03ffb4070e2a280c01010a00c564ec00aa0100031f55bbfe04fcfff426f6fd34c308dc133f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,40,12,1,1,10,0,197,100,236,0,170,1,0,799,指向正常,预警B级,-2,4,-4,-0.0012,0.9974,-0.0716,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,19,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990565994000000,03ffb4070e2a2c0c01010b002264ec00aa0100032355bb0ff80efff326f6fd30c308dc133f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,44,12,1,1,11,0,34,100,236,0,170,1,0,803,指向正常,预警B级,15,-8,14,-0.0013,0.9974,-0.072,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,19,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990569995000000,03ffb4070e2a300c09330b002264ec00aa0100032755bb10ec15ffef26f5fd27c308dc133f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,48,12,9,51,11,0,34,100,236,0,170,1,0,807,指向正常,预警B级,16,-20,21,-0.0017,0.9973,-0.0729,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,19,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990573995000000,03ffb4070e2a340c09330c003564ec00aa0100032b55bb16ed18fff326f6fd3bc308dc143f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,52,12,9,51,12,0,53,100,236,0,170,1,0,811,指向正常,预警B级,22,-19,24,-0.0013,0.9974,-0.0709,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,20,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1730990577995000000,03ffb4070e2a380d010d0c003564ec00aa0100032f55bbca21ccfff826f6fd31c308dc143f03ff0051538e00000000000c00000051,0,2024,11,7,14,42,56,13,1,13,12,0,53,100,236,0,170,1,0,815,指向正常,预警B级,-54,33,-52,-0.0008,0.9974,-0.0719,有效,有效,无效,无效,无效,无效,有效,有效,A星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,20,63,3,255,0,81,83,142,0,0,0,0,0,12,0,0,81
0x090E,1731016467053000000,03ffb4071536190305f909010087ff11550a0002075555c5f7d7da8af6540561c70cdc0d3f2aff006264a700000000000c00000051,0,2024,11,7,21,54,25,3,5,249,9,1,0,135,255,17,85,10,0,519,指向正常,姿态正常,-59,-9,-41,-0.959,-0.2476,0.1377,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,13,63,42,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016471053000000,03ffb40715361d06050309010087ff11550a00020b5555c40be9da85f67c0581c70cdc0f3f2aff006264a700000000000c00000051,0,2024,11,7,21,54,29,6,5,3,9,1,0,135,255,17,85,10,0,523,指向正常,姿态正常,-60,11,-23,-0.9595,-0.2436,0.1409,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,42,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016475053000000,03ffb4071536210605030a010087ff11550a00020f5555c41ad3da80f6a305a3c70ccc0e3f2aff006264a700000000000c00000051,0,2024,11,7,21,54,33,6,5,3,10,1,0,135,255,17,85,10,0,527,指向正常,姿态正常,-60,26,-45,-0.96,-0.2397,0.1443,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,14,63,42,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016479053000000,03ffb4071536250801050a010087ff11550a0002135555c40fe1da7bf6ce05c8c70ccc0d3f2aff006264a700000000000c00000051,0,2024,11,7,21,54,37,8,1,5,10,1,0,135,255,17,85,10,0,531,指向正常,姿态正常,-60,15,-31,-0.9605,-0.2354,0.148,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,13,63,42,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016483053000000,03ffb4071536290801050b010087ff11550a0002175555cc0bc4da77f6f305ebc70cdc103f29ff006264a700000000000c00000051,0,2024,11,7,21,54,41,8,1,5,11,1,0,135,255,17,85,10,0,535,指向正常,姿态正常,-52,11,-60,-0.9609,-0.2317,0.1515,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,16,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016487053000000,03ffb40715362d0a01040b010087ff11550a00021b5555c41ad0da74f71c0612c70cdc0f3f29ff006264a700000000000c00000051,0,2024,11,7,21,54,45,10,1,4,11,1,0,135,255,17,85,10,0,539,指向正常,姿态正常,-60,26,-48,-0.9612,-0.2276,0.1554,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016491053000000,03ffb4071536310a01040c010c87ff11550a00021f5555c436dada71f7430639c70cdc0f3f29ff006264a700000000000c00000051,0,2024,11,7,21,54,49,10,1,4,12,1,12,135,255,17,85,10,0,543,指向正常,姿态正常,-60,54,-38,-0.9615,-0.2237,0.1593,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016495053000000,03ffb4071536350a01040c010c87ff11550a0002235555c416eeda6ff76c0663c70ccc123f29ff006264a700000000000c00000051,0,2024,11,7,21,54,53,10,1,4,12,1,12,135,255,17,85,10,0,547,指向正常,姿态正常,-60,22,-18,-0.9617,-0.2196,0.1635,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,18,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016499053000000,03ffb4071536390a01040d010087ff11550a0002275555c40cf2da6ef791068dc70ccc113f29ff006264a700000000000c00000051,0,2024,11,7,21,54,57,10,1,4,13,1,0,135,255,17,85,10,0,551,指向正常,姿态正常,-60,12,-14,-0.9618,-0.2159,0.1677,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,17,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016503053000000,03ffb4071537010105180d010087ff11550a00022b5555c415f1da6cf7b906b8c70ccc103f29ff006264a700000000000c00000051,0,2024,11,7,21,55,1,1,5,24,13,1,0,135,255,17,85,10,0,555,指向正常,姿态正常,-60,21,-15,-0.962,-0.2119,0.172,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,16,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016507053000000,03ffb40715370501051800020087ff11550a00022f5555c41aeeda6cf7df06e4c70ccc103f29ff006264a700000000000c00000051,0,2024,11,7,21,55,5,1,5,24,0,2,0,135,255,17,85,10,0,559,指向正常,姿态正常,-60,26,-18,-0.962,-0.2081,0.1764,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,16,63,41,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016511053000000,03ffb40715370902054100020087ff11550a0002335555c40eefda6cf8060711c70cdc113f28ff006264a700000000000c00000051,0,2024,11,7,21,55,9,2,5,65,0,2,0,135,255,17,85,10,0,563,指向正常,姿态正常,-60,14,-17,-0.962,-0.2042,0.1809,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,17,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016515053000000,03ffb40715370d02054101020087ff11550a0002375555c422dbda6df82d073fc70cdc0f3f28ff006264a700000000000c00000051,0,2024,11,7,21,55,13,2,5,65,1,2,0,135,255,17,85,10,0,567,指向正常,姿态正常,-60,34,-37,-0.9619,-0.2003,0.1855,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016519053000000,03ffb40715371103010201020087ff11550a00023b5555de22c4da6ef854076ec70cdc123f28ff006264a700000000000c00000051,0,2024,11,7,21,55,17,3,1,2,1,2,0,135,255,17,85,10,0,571,指向正常,姿态正常,-34,34,-60,-0.9618,-0.1964,0.1902,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,18,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016523053000000,03ffb40715371503010202020087ff11550a00023f5555c407f9da6ff87c079fc70ccc113f28ff006264a700000000000c00000051,0,2024,11,7,21,55,21,3,1,2,2,2,0,135,255,17,85,10,0,575,指向正常,姿态正常,-60,7,-7,-0.9617,-0.1924,0.1951,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,17,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016527053000000,03ffb40715371903053902020087ff11550a0002435555c416eada72f8a507d3c70ccc0d3f28ff006264a700000000000c00000051,0,2024,11,7,21,55,25,3,5,57,2,2,0,135,255,17,85,10,0,579,指向正常,姿态正常,-60,22,-22,-0.9614,-0.1883,0.2003,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,13,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016531053000000,03ffb40715371d03053903020087ff11550a0002475555c418e4da74f8cd0803c70ccc103f28ff006264a700000000000c00000051,0,2024,11,7,21,55,29,3,5,57,3,2,0,135,255,17,85,10,0,583,指向正常,姿态正常,-60,24,-28,-0.9612,-0.1843,0.2051,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,16,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016535053000000,03ffb40715372106050303020087ff11550a00024b5555c414dbda78f8f30835c70ccc103f28ff006264a700000000000c00000051,0,2024,11,7,21,55,33,6,5,3,3,2,0,135,255,17,85,10,0,587,指向正常,姿态正常,-60,20,-37,-0.9608,-0.1805,0.2101,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,16,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016539053000000,03ffb40715372506050304020087ff11550a00024f5555ce32c4da7cf91c0868c70ccc0f3f28ff006264a700000000000c00000051,0,2024,11,7,21,55,37,6,5,3,4,2,0,135,255,17,85,10,0,591,指向正常,姿态正常,-50,50,-60,-0.9604,-0.1764,0.2152,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,15,63,40,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016543053000000,03ffb40715372908010504020087ff11550a0002535555c40c09da80f943089cc70cdc123f27ff006264a700000000000c00000051,0,2024,11,7,21,55,41,8,1,5,4,2,0,135,255,17,85,10,0,595,指向正常,姿态正常,-60,12,9,-0.96,-0.1725,0.2204,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,18,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016547053000000,03ffb40715372d08010505020087ff11550a0002575555c417e8da85f96b08d0c70cdc0d3f27ff006264a700000000000c00000051,0,2024,11,7,21,55,45,8,1,5,5,2,0,135,255,17,85,10,0,599,指向正常,姿态正常,-60,23,-24,-0.9595,-0.1685,0.2256,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,13,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016551053000000,03ffb4071537310a010405020087ff11550a00025b5555c417f3da8af9950904c70cdc0f3f27ff006264a700000000000c00000051,0,2024,11,7,21,55,49,10,1,4,5,2,0,135,255,17,85,10,0,603,指向正常,姿态正常,-60,23,-13,-0.959,-0.1643,0.2308,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016555053000000,03ffb4071537350a010406020087ff11550a00025f5555c529d2da90f9bd0937c70ccc113f27ff006264a700000000000c00000051,0,2024,11,7,21,55,53,10,1,4,6,2,0,135,255,17,85,10,0,607,指向正常,姿态正常,-59,41,-46,-0.9584,-0.1603,0.2359,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,17,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016559053000000,03ffb4071537390a010406020087ff11550a0002635555c40de6da96f9e6096bc70ccc103f27ff006264a700000000000c00000051,0,2024,11,7,21,55,57,10,1,4,6,2,0,135,255,17,85,10,0,611,指向正常,姿态正常,-60,13,-26,-0.9578,-0.1562,0.2411,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,16,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016563053000000,03ffb4071538010a010407020087ff11550a0002675555c514f3da9dfa11099fc70ccc113f27ff006264a700000000000c00000051,0,2024,11,7,21,56,1,10,1,4,7,2,0,135,255,17,85,10,0,615,指向正常,姿态正常,-59,20,-13,-0.9571,-0.1519,0.2463,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,17,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016567053000000,03ffb40715380501051807020087ff11550a00026b5555c418fddaa3fa3b09d2c70ccc113f27ff006264a700000000000c00000051,0,2024,11,7,21,56,5,1,5,24,7,2,0,135,255,17,85,10,0,619,指向正常,姿态正常,-60,24,-3,-0.9565,-0.1477,0.2514,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,17,63,39,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016571053000000,03ffb40715380901051808020087ff11550a00026f5555c421ebdaaafa640a04c70cdc123f26ff006264a700000000000c00000051,0,2024,11,7,21,56,9,1,5,24,8,2,0,135,255,17,85,10,0,623,指向正常,姿态正常,-60,33,-21,-0.9558,-0.1436,0.2564,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,18,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016575053000000,03ffb40715380d02054108020087ff11550a0002735555c43bcfdab1fa920a36c70cdc0e3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,13,2,5,65,8,2,0,135,255,17,85,10,0,627,指向正常,姿态正常,-60,59,-49,-0.9551,-0.139,0.2614,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,14,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016579054000000,03ffb40715381102054109020087ff11550a0002775555c40e00dab8fabf0a67c70cdc103f26ff006264a700000000000c00000051,0,2024,11,7,21,56,17,2,5,65,9,2,0,135,255,17,85,10,0,631,指向正常,姿态正常,-60,14,0,-0.9544,-0.1345,0.2663,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,16,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016583054000000,03ffb40715381503010209020087ff11550a00027b5555c4240bdac0faee0a9ac70cdc0e3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,21,3,1,2,9,2,0,135,255,17,85,10,0,635,指向正常,姿态正常,-60,36,11,-0.9536,-0.1298,0.2714,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,14,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016587054000000,03ffb4071538190301020a020087ff11550a00027f5555c417ffdac7fb1a0ac8c70cdc0f3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,25,3,1,2,10,2,0,135,255,17,85,10,0,639,指向正常,姿态正常,-60,23,-1,-0.9529,-0.1254,0.276,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016591054000000,03ffb40715381d0305790a020087ff11550a0002835555d832c4dacffb4c0af9c70ccc0e3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,29,3,5,121,10,2,0,135,255,17,85,10,0,643,指向正常,姿态正常,-40,50,-60,-0.9521,-0.1204,0.2809,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,14,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016595054000000,03ffb4071538210305790b020087ff11550a0002875555c4fa29dad7fb7d0b27c70ccc0e3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,33,3,5,121,11,2,0,135,255,17,85,10,0,647,指向正常,姿态正常,-60,-6,41,-0.9513,-0.1155,0.2855,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,14,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016599054000000,03ffb4071538250605030b020087ff11550a00028b5555c41ff5dadffbad0b54c70ccc0d3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,37,6,5,3,11,2,0,135,255,17,85,10,0,651,指向正常,姿态正常,-60,31,-11,-0.9505,-0.1107,0.29,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,13,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016603054000000,03ffb4071538290605030c020087ff11550a00028f5555c41dfbdae6fbdc0b7dc70ccc0d3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,41,6,5,3,12,2,0,135,255,17,85,10,0,655,指向正常,姿态正常,-60,29,-5,-0.9498,-0.106,0.2941,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,13,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016607054000000,03ffb40715382d0801050c020087ff11550a0002935555c41e03daeefc130baac70ccc0c3f26ff006264a700000000000c00000051,0,2024,11,7,21,56,45,8,1,5,12,2,0,135,255,17,85,10,0,659,指向正常,姿态正常,-60,30,3,-0.949,-0.1005,0.2986,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,12,63,38,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016611054000000,03ffb4071538310801050d020087ff11550a0002975555c436fcdaf5fc460bd1c70cdc0f3f25ff006264a700000000000c00000051,0,2024,11,7,21,56,49,8,1,5,13,2,0,135,255,17,85,10,0,663,指向正常,姿态正常,-60,54,-4,-0.9483,-0.0954,0.3025,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,15,63,37,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016615054000000,03ffb4071538350a01040d020087ff11550a00029b5555c40d04dafdfc7d0bfbc70cdc0c3f25ff006264a700000000000c00000051,0,2024,11,7,21,56,53,10,1,4,13,2,0,135,255,17,85,10,0,667,指向正常,姿态正常,-60,13,4,-0.9475,-0.0899,0.3067,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,63,37,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016619054000000,03ffb4071538390a010400000087ff11550a00029f5555c521fcdb05fcb40c21c70cdc0d3f25ff006264a700000000000c00000051,0,2024,11,7,21,56,57,10,1,4,0,0,0,135,255,17,85,10,0,671,指向正常,姿态正常,-59,33,-4,-0.9467,-0.0844,0.3105,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,13,63,37,255,0,98,100,167,0,0,0,0,0,12,0,0,81
0x090E,1731016623054000000,03ffb4071539010a010400000087ff11550a0002a35555c41205db0cfceb0c46c70ccc0e3f25ff006264a700000000000c00000051,0,2024,11,7,21,57,1,10,1,4,0,0,0,135,255,17,85,10,0,675,指向正常,姿态正常,-60,18,5,-0.946,-0.0789,0.3142,有效,有效,无效,无效,无效,有效,有效,有效,A星敏,无效,无效,无效,有效,有效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,14,63,37,255,0,98,100,167,0,0,0,0,0,12,0,0,81
